bin.id	gene_id	counts
KL_bin.6	EC:1.3.7.7	0
KL_bin.6	EC:1.3.7.8	0
KL_bin.6	EC:1.3.7.9	0
KL_bin.6	EC:1.3.8.1	0
KL_bin.6	EC:1.3.8.10	0
KL_bin.6	EC:1.3.8.11	0
KL_bin.6	EC:1.3.8.12	0
KL_bin.6	EC:1.3.8.2	0
KL_bin.6	EC:1.3.8.3	0
KL_bin.6	EC:1.3.8.4	0
KL_bin.6	EC:1.3.8.6	0
KL_bin.6	EC:1.3.8.7	0
KL_bin.6	EC:1.3.8.8	0
KL_bin.6	EC:1.3.98.1	1
KL_bin.6	EC:1.3.99.12	0
KL_bin.6	EC:1.3.99.16	0
KL_bin.6	EC:1.3.99.22	1
KL_bin.6	EC:1.3.99.23	0
KL_bin.6	EC:1.3.99.26	0
KL_bin.6	EC:1.3.99.27	0
KL_bin.6	EC:1.3.99.28	0
KL_bin.6	EC:1.3.99.29	0
KL_bin.6	EC:1.3.99.30	0
KL_bin.6	EC:1.3.99.31	0
KL_bin.6	EC:1.3.99.32	0
KL_bin.6	EC:1.3.99.33	0
KL_bin.6	EC:1.3.99.35	0
KL_bin.6	EC:1.3.99.4	0
KL_bin.6	EC:1.3.99.5	0
KL_bin.6	EC:1.3.99.8	0
KL_bin.6	EC:1.4.1.1	0
KL_bin.6	EC:1.4.1.11	0
KL_bin.6	EC:1.4.1.13	1
KL_bin.6	EC:1.4.1.14	1
KL_bin.6	EC:1.4.1.16	0
KL_bin.6	EC:1.4.1.18	0
KL_bin.6	EC:1.4.1.2	0
KL_bin.6	EC:1.4.1.20	0
KL_bin.6	EC:1.4.1.21	0
KL_bin.6	EC:1.4.1.23	0
KL_bin.6	EC:1.4.1.24	0
KL_bin.6	EC:1.4.1.3	0
KL_bin.6	EC:1.4.1.4	2
KL_bin.6	EC:1.4.1.9	0
KL_bin.6	EC:1.4.3.1	0
KL_bin.6	EC:1.4.3.10	0
KL_bin.6	EC:1.4.3.16	1
KL_bin.6	EC:1.4.3.19	0
KL_bin.6	EC:1.4.3.2	0
KL_bin.6	EC:1.4.3.20	0
KL_bin.6	EC:1.4.3.21	0
KL_bin.6	EC:1.4.3.3	0
KL_bin.6	EC:1.4.3.4	0
KL_bin.6	EC:1.4.3.5	0
KL_bin.6	EC:1.4.4.2	1
KL_bin.6	EC:1.4.7.1	0
KL_bin.6	EC:1.4.9.1	0
KL_bin.6	EC:1.4.9.2	0
KL_bin.6	EC:1.4.99.5	0
KL_bin.6	EC:1.4.99.6	0
KL_bin.6	EC:1.5.1.1	0
KL_bin.6	EC:1.5.1.10	0
KL_bin.6	EC:1.5.1.15	0
KL_bin.6	EC:1.5.1.19	0
KL_bin.6	EC:1.5.1.2	1
KL_bin.6	EC:1.5.1.20	1
KL_bin.6	EC:1.5.1.21	0
KL_bin.6	EC:1.5.1.24	0
KL_bin.6	EC:1.5.1.25	0
KL_bin.6	EC:1.5.1.28	0
KL_bin.6	EC:1.5.1.3	1
KL_bin.6	EC:1.5.1.30	0
KL_bin.6	EC:1.5.1.33	0
KL_bin.6	EC:1.5.1.34	0
KL_bin.6	EC:1.5.1.36	0
KL_bin.6	EC:1.5.1.37	0
KL_bin.6	EC:1.5.1.38	0
KL_bin.6	EC:1.5.1.39	0
KL_bin.6	EC:1.5.1.41	0
KL_bin.6	EC:1.5.1.43	0
KL_bin.6	EC:1.5.1.45	0
KL_bin.6	EC:1.5.1.47	0
KL_bin.6	EC:1.5.1.49	0
KL_bin.6	EC:1.5.1.5	1
KL_bin.6	EC:1.5.1.6	0
KL_bin.6	EC:1.5.1.7	0
KL_bin.6	EC:1.5.1.8	0
KL_bin.6	EC:1.5.1.9	0
KL_bin.6	EC:1.5.3.1	0
KL_bin.6	EC:1.5.3.17	0
KL_bin.6	EC:1.5.3.19	0
KL_bin.6	EC:1.5.3.7	0
KL_bin.6	EC:1.5.5.1	0
KL_bin.6	EC:1.5.5.2	0
KL_bin.6	EC:1.5.8.1	0
KL_bin.6	EC:1.5.8.2	0
KL_bin.6	EC:1.5.8.3	0
KL_bin.6	EC:1.5.8.4	0
KL_bin.6	EC:1.5.98.1	0
KL_bin.6	EC:1.5.98.2	0
KL_bin.6	EC:1.5.99.12	0
KL_bin.6	EC:1.5.99.13	0
KL_bin.6	EC:1.5.99.14	0
KL_bin.6	EC:1.5.99.15	0
KL_bin.6	EC:1.5.99.6	0
KL_bin.6	EC:1.6.1.1	0
KL_bin.6	EC:1.6.1.2	0
KL_bin.6	EC:1.6.2.2	0
KL_bin.6	EC:1.6.2.4	0
KL_bin.6	EC:1.6.3.1	0
KL_bin.6	EC:1.6.3.3	0
KL_bin.6	EC:1.6.3.4	0
KL_bin.6	EC:1.6.5.2	0
KL_bin.6	EC:1.6.5.3	10
KL_bin.6	EC:1.6.5.5	0
KL_bin.6	EC:1.6.99.1	0
KL_bin.6	EC:1.6.99.3	1
KL_bin.6	EC:1.7.1.1	0
KL_bin.6	EC:1.7.1.13	0
KL_bin.6	EC:1.7.1.15	0
KL_bin.6	EC:1.7.1.2	0
KL_bin.6	EC:1.7.1.3	0
KL_bin.6	EC:1.7.1.4	0
KL_bin.6	EC:1.7.1.6	0
KL_bin.6	EC:1.7.1.7	0
KL_bin.6	EC:1.7.2.1	0
KL_bin.6	EC:1.7.2.2	0
KL_bin.6	EC:1.7.2.3	0
KL_bin.6	EC:1.7.2.4	0
KL_bin.6	EC:1.7.2.5	0
KL_bin.6	EC:1.7.2.6	0
KL_bin.6	EC:1.7.3.3	0
KL_bin.6	EC:1.7.7.1	0
KL_bin.6	EC:1.7.7.2	0
KL_bin.6	EC:1.7.99.1	0
KL_bin.6	EC:1.7.99.4	0
KL_bin.6	EC:1.8.1.14	0
KL_bin.6	EC:1.8.1.15	0
KL_bin.6	EC:1.8.1.2	0
KL_bin.6	EC:1.8.1.4	1
KL_bin.6	EC:1.8.1.7	0
KL_bin.6	EC:1.8.1.8	1
KL_bin.6	EC:1.8.1.9	1
KL_bin.6	EC:1.8.2.1	0
KL_bin.6	EC:1.8.2.2	0
KL_bin.6	EC:1.8.2.3	0
KL_bin.6	EC:1.8.2.4	0
KL_bin.6	EC:1.8.3.1	0
KL_bin.6	EC:1.8.3.5	0
KL_bin.6	EC:1.8.3.6	0
KL_bin.6	EC:1.8.4.11	1
KL_bin.6	EC:1.8.4.12	1
KL_bin.6	EC:1.8.4.14	0
KL_bin.6	EC:1.8.4.2	0
KL_bin.6	EC:1.8.4.8	0
KL_bin.6	EC:1.8.4.9	0
KL_bin.6	EC:1.8.5.2	0
KL_bin.6	EC:1.8.5.3	0
KL_bin.6	EC:1.8.7.1	0
KL_bin.6	EC:1.8.7.2	0
KL_bin.6	EC:1.8.98.1	3
KL_bin.6	EC:1.8.98.2	0
KL_bin.6	EC:1.8.99.2	0
KL_bin.6	EC:1.8.99.3	0
KL_bin.6	EC:1.8.99.5	0
KL_bin.6	EC:1.9.3.1	0
KL_bin.6	EC:1.97.1.4	1
KL_bin.6	EC:1.97.1.9	0
KL_bin.6	EC:2.1.1.1	0
KL_bin.6	EC:2.1.1.10	0
KL_bin.6	EC:2.1.1.100	0
KL_bin.6	EC:2.1.1.101	0
KL_bin.6	EC:2.1.1.102	0
KL_bin.6	EC:2.1.1.103	0
KL_bin.6	EC:2.1.1.104	0
KL_bin.6	EC:2.1.1.107	0
KL_bin.6	EC:2.1.1.11	0
KL_bin.6	EC:2.1.1.112	0
KL_bin.6	EC:2.1.1.113	0
KL_bin.6	EC:2.1.1.114	0
KL_bin.6	EC:2.1.1.12	0
KL_bin.6	EC:2.1.1.13	1
KL_bin.6	EC:2.1.1.130	0
KL_bin.6	EC:2.1.1.131	0
KL_bin.6	EC:2.1.1.132	0
KL_bin.6	EC:2.1.1.133	0
KL_bin.6	EC:2.1.1.137	0
KL_bin.6	EC:2.1.1.14	0
KL_bin.6	EC:2.1.1.140	0
KL_bin.6	EC:2.1.1.141	0
KL_bin.6	EC:2.1.1.143	0
KL_bin.6	EC:2.1.1.144	0
KL_bin.6	EC:2.1.1.148	0
KL_bin.6	EC:2.1.1.151	0
KL_bin.6	EC:2.1.1.152	0
KL_bin.6	EC:2.1.1.156	0
KL_bin.6	EC:2.1.1.157	0
KL_bin.6	EC:2.1.1.161	0
KL_bin.6	EC:2.1.1.163	1
KL_bin.6	EC:2.1.1.166	0
KL_bin.6	EC:2.1.1.168	0
KL_bin.6	EC:2.1.1.17	0
KL_bin.6	EC:2.1.1.170	1
KL_bin.6	EC:2.1.1.171	0
KL_bin.6	EC:2.1.1.172	0
KL_bin.6	EC:2.1.1.173	0
KL_bin.6	EC:2.1.1.174	0
KL_bin.6	EC:2.1.1.176	0
KL_bin.6	EC:2.1.1.177	1
KL_bin.6	EC:2.1.1.178	0
KL_bin.6	EC:2.1.1.179	0
KL_bin.6	EC:2.1.1.180	0
KL_bin.6	EC:2.1.1.181	0
KL_bin.6	EC:2.1.1.182	1
KL_bin.6	EC:2.1.1.183	0
KL_bin.6	EC:2.1.1.184	0
KL_bin.6	EC:2.1.1.185	1
KL_bin.6	EC:2.1.1.186	0
KL_bin.6	EC:2.1.1.187	0
KL_bin.6	EC:2.1.1.188	0
KL_bin.6	EC:2.1.1.189	0
KL_bin.6	EC:2.1.1.190	1
KL_bin.6	EC:2.1.1.191	2
KL_bin.6	EC:2.1.1.192	1
KL_bin.6	EC:2.1.1.193	1
KL_bin.6	EC:2.1.1.195	0
KL_bin.6	EC:2.1.1.196	0
KL_bin.6	EC:2.1.1.197	0
KL_bin.6	EC:2.1.1.198	2
KL_bin.6	EC:2.1.1.199	1
KL_bin.6	EC:2.1.1.2	0
KL_bin.6	EC:2.1.1.200	0
KL_bin.6	EC:2.1.1.201	1
KL_bin.6	EC:2.1.1.202	0
KL_bin.6	EC:2.1.1.204	0
KL_bin.6	EC:2.1.1.206	0
KL_bin.6	EC:2.1.1.207	0
KL_bin.6	EC:2.1.1.210	0
KL_bin.6	EC:2.1.1.213	0
KL_bin.6	EC:2.1.1.215	0
KL_bin.6	EC:2.1.1.216	0
KL_bin.6	EC:2.1.1.217	0
KL_bin.6	EC:2.1.1.218	0
KL_bin.6	EC:2.1.1.219	0
KL_bin.6	EC:2.1.1.22	0
KL_bin.6	EC:2.1.1.220	0
KL_bin.6	EC:2.1.1.221	0
KL_bin.6	EC:2.1.1.222	0
KL_bin.6	EC:2.1.1.223	1
KL_bin.6	EC:2.1.1.224	0
KL_bin.6	EC:2.1.1.226	0
KL_bin.6	EC:2.1.1.227	0
KL_bin.6	EC:2.1.1.228	1
KL_bin.6	EC:2.1.1.229	0
KL_bin.6	EC:2.1.1.234	0
KL_bin.6	EC:2.1.1.235	0
KL_bin.6	EC:2.1.1.239	0
KL_bin.6	EC:2.1.1.242	0
KL_bin.6	EC:2.1.1.243	0
KL_bin.6	EC:2.1.1.245	0
KL_bin.6	EC:2.1.1.246	0
KL_bin.6	EC:2.1.1.247	0
KL_bin.6	EC:2.1.1.248	0
KL_bin.6	EC:2.1.1.249	0
KL_bin.6	EC:2.1.1.250	0
KL_bin.6	EC:2.1.1.251	0
KL_bin.6	EC:2.1.1.254	0
KL_bin.6	EC:2.1.1.255	0
KL_bin.6	EC:2.1.1.256	0
KL_bin.6	EC:2.1.1.257	0
KL_bin.6	EC:2.1.1.258	0
KL_bin.6	EC:2.1.1.260	0
KL_bin.6	EC:2.1.1.264	0
KL_bin.6	EC:2.1.1.265	0
KL_bin.6	EC:2.1.1.266	0
KL_bin.6	EC:2.1.1.268	0
KL_bin.6	EC:2.1.1.269	0
KL_bin.6	EC:2.1.1.271	0
KL_bin.6	EC:2.1.1.28	0
KL_bin.6	EC:2.1.1.282	0
KL_bin.6	EC:2.1.1.284	0
KL_bin.6	EC:2.1.1.285	0
KL_bin.6	EC:2.1.1.288	0
KL_bin.6	EC:2.1.1.289	0
KL_bin.6	EC:2.1.1.292	0
KL_bin.6	EC:2.1.1.294	0
KL_bin.6	EC:2.1.1.295	0
KL_bin.6	EC:2.1.1.297	1
KL_bin.6	EC:2.1.1.298	0
KL_bin.6	EC:2.1.1.305	0
KL_bin.6	EC:2.1.1.306	0
KL_bin.6	EC:2.1.1.307	0
KL_bin.6	EC:2.1.1.309	0
KL_bin.6	EC:2.1.1.313	0
KL_bin.6	EC:2.1.1.33	1
KL_bin.6	EC:2.1.1.34	1
KL_bin.6	EC:2.1.1.35	0
KL_bin.6	EC:2.1.1.37	1
KL_bin.6	EC:2.1.1.4	0
KL_bin.6	EC:2.1.1.41	0
KL_bin.6	EC:2.1.1.43	0
KL_bin.6	EC:2.1.1.44	0
KL_bin.6	EC:2.1.1.45	1
KL_bin.6	EC:2.1.1.49	0
KL_bin.6	EC:2.1.1.5	0
KL_bin.6	EC:2.1.1.57	0
KL_bin.6	EC:2.1.1.6	0
KL_bin.6	EC:2.1.1.61	0
KL_bin.6	EC:2.1.1.63	1
KL_bin.6	EC:2.1.1.64	0
KL_bin.6	EC:2.1.1.67	0
KL_bin.6	EC:2.1.1.71	0
KL_bin.6	EC:2.1.1.72	3
KL_bin.6	EC:2.1.1.74	0
KL_bin.6	EC:2.1.1.77	0
KL_bin.6	EC:2.1.1.79	0
KL_bin.6	EC:2.1.1.80	0
KL_bin.6	EC:2.1.1.86	0
KL_bin.6	EC:2.1.1.90	0
KL_bin.6	EC:2.1.1.95	0
KL_bin.6	EC:2.1.1.96	0
KL_bin.6	EC:2.1.1.98	0
KL_bin.6	EC:2.1.2.1	1
KL_bin.6	EC:2.1.2.10	1
KL_bin.6	EC:2.1.2.11	1
KL_bin.6	EC:2.1.2.13	0
KL_bin.6	EC:2.1.2.2	1
KL_bin.6	EC:2.1.2.3	1
KL_bin.6	EC:2.1.2.5	1
KL_bin.6	EC:2.1.2.9	1
KL_bin.6	EC:2.1.3.1	0
KL_bin.6	EC:2.1.3.11	0
KL_bin.6	EC:2.1.3.12	0
KL_bin.6	EC:2.1.3.2	1
KL_bin.6	EC:2.1.3.3	1
KL_bin.6	EC:2.1.3.6	0
KL_bin.6	EC:2.1.3.7	0
KL_bin.6	EC:2.1.3.9	0
KL_bin.6	EC:2.1.4.1	0
KL_bin.6	EC:2.1.4.2	0
KL_bin.6	EC:2.10.1.1	0
KL_bin.6	EC:2.2.1.1	1
KL_bin.6	EC:2.2.1.10	0
KL_bin.6	EC:2.2.1.11	0
KL_bin.6	EC:2.2.1.2	1
KL_bin.6	EC:2.2.1.6	2
KL_bin.6	EC:2.2.1.7	1
KL_bin.6	EC:2.2.1.8	0
KL_bin.6	EC:2.2.1.9	0
KL_bin.6	EC:2.3.1.1	0
KL_bin.6	EC:2.3.1.101	0
KL_bin.6	EC:2.3.1.102	0
KL_bin.6	EC:2.3.1.109	0
KL_bin.6	EC:2.3.1.111	0
KL_bin.6	EC:2.3.1.117	1
KL_bin.6	EC:2.3.1.118	0
KL_bin.6	EC:2.3.1.12	0
KL_bin.6	EC:2.3.1.122	0
KL_bin.6	EC:2.3.1.128	0
KL_bin.6	EC:2.3.1.129	1
KL_bin.6	EC:2.3.1.133	0
KL_bin.6	EC:2.3.1.137	0
KL_bin.6	EC:2.3.1.15	2
KL_bin.6	EC:2.3.1.157	0
KL_bin.6	EC:2.3.1.159	0
KL_bin.6	EC:2.3.1.16	0
KL_bin.6	EC:2.3.1.164	0
KL_bin.6	EC:2.3.1.165	0
KL_bin.6	EC:2.3.1.168	0
KL_bin.6	EC:2.3.1.169	0
KL_bin.6	EC:2.3.1.174	0
KL_bin.6	EC:2.3.1.176	0
KL_bin.6	EC:2.3.1.178	0
KL_bin.6	EC:2.3.1.179	1
KL_bin.6	EC:2.3.1.18	0
KL_bin.6	EC:2.3.1.180	1
KL_bin.6	EC:2.3.1.181	1
KL_bin.6	EC:2.3.1.182	1
KL_bin.6	EC:2.3.1.183	0
KL_bin.6	EC:2.3.1.184	0
KL_bin.6	EC:2.3.1.187	0
KL_bin.6	EC:2.3.1.189	0
KL_bin.6	EC:2.3.1.19	1
KL_bin.6	EC:2.3.1.191	1
KL_bin.6	EC:2.3.1.193	0
KL_bin.6	EC:2.3.1.20	0
KL_bin.6	EC:2.3.1.200	0
KL_bin.6	EC:2.3.1.201	0
KL_bin.6	EC:2.3.1.202	0
KL_bin.6	EC:2.3.1.203	0
KL_bin.6	EC:2.3.1.204	0
KL_bin.6	EC:2.3.1.207	0
KL_bin.6	EC:2.3.1.21	0
KL_bin.6	EC:2.3.1.210	0
KL_bin.6	EC:2.3.1.222	0
KL_bin.6	EC:2.3.1.223	0
KL_bin.6	EC:2.3.1.225	0
KL_bin.6	EC:2.3.1.226	0
KL_bin.6	EC:2.3.1.227	0
KL_bin.6	EC:2.3.1.228	0
KL_bin.6	EC:2.3.1.229	0
KL_bin.6	EC:2.3.1.230	0
KL_bin.6	EC:2.3.1.233	0
KL_bin.6	EC:2.3.1.234	1
KL_bin.6	EC:2.3.1.235	0
KL_bin.6	EC:2.3.1.239	0
KL_bin.6	EC:2.3.1.24	0
KL_bin.6	EC:2.3.1.240	0
KL_bin.6	EC:2.3.1.241	1
KL_bin.6	EC:2.3.1.242	0
KL_bin.6	EC:2.3.1.243	0
KL_bin.6	EC:2.3.1.28	0
KL_bin.6	EC:2.3.1.29	2
KL_bin.6	EC:2.3.1.30	1
KL_bin.6	EC:2.3.1.31	1
KL_bin.6	EC:2.3.1.35	0
KL_bin.6	EC:2.3.1.36	0
KL_bin.6	EC:2.3.1.37	0
KL_bin.6	EC:2.3.1.39	1
KL_bin.6	EC:2.3.1.4	0
KL_bin.6	EC:2.3.1.40	0
KL_bin.6	EC:2.3.1.41	0
KL_bin.6	EC:2.3.1.42	0
KL_bin.6	EC:2.3.1.43	0
KL_bin.6	EC:2.3.1.46	0
KL_bin.6	EC:2.3.1.47	1
KL_bin.6	EC:2.3.1.48	0
KL_bin.6	EC:2.3.1.5	0
KL_bin.6	EC:2.3.1.50	0
KL_bin.6	EC:2.3.1.51	1
KL_bin.6	EC:2.3.1.54	0
KL_bin.6	EC:2.3.1.57	1
KL_bin.6	EC:2.3.1.59	0
KL_bin.6	EC:2.3.1.60	0
KL_bin.6	EC:2.3.1.61	0
KL_bin.6	EC:2.3.1.65	0
KL_bin.6	EC:2.3.1.7	0
KL_bin.6	EC:2.3.1.74	0
KL_bin.6	EC:2.3.1.75	0
KL_bin.6	EC:2.3.1.76	0
KL_bin.6	EC:2.3.1.79	1
KL_bin.6	EC:2.3.1.8	1
KL_bin.6	EC:2.3.1.81	0
KL_bin.6	EC:2.3.1.82	0
KL_bin.6	EC:2.3.1.85	0
KL_bin.6	EC:2.3.1.86	0
KL_bin.6	EC:2.3.1.88	0
KL_bin.6	EC:2.3.1.89	0
KL_bin.6	EC:2.3.1.9	0
KL_bin.6	EC:2.3.1.94	0
KL_bin.6	EC:2.3.1.97	0
KL_bin.6	EC:2.3.2.10	0
KL_bin.6	EC:2.3.2.13	0
KL_bin.6	EC:2.3.2.15	0
KL_bin.6	EC:2.3.2.16	0
KL_bin.6	EC:2.3.2.17	0
KL_bin.6	EC:2.3.2.18	0
KL_bin.6	EC:2.3.2.19	0
KL_bin.6	EC:2.3.2.2	0
KL_bin.6	EC:2.3.2.21	0
KL_bin.6	EC:2.3.2.22	0
KL_bin.6	EC:2.3.2.23	0
KL_bin.6	EC:2.3.2.24	0
KL_bin.6	EC:2.3.2.26	0
KL_bin.6	EC:2.3.2.27	0
KL_bin.6	EC:2.3.2.28	0
KL_bin.6	EC:2.3.2.3	0
KL_bin.6	EC:2.3.2.4	0
KL_bin.6	EC:2.3.2.5	0
KL_bin.6	EC:2.3.2.6	0
KL_bin.6	EC:2.3.2.8	0
KL_bin.6	EC:2.3.3.1	1
KL_bin.6	EC:2.3.3.10	0
KL_bin.6	EC:2.3.3.13	1
KL_bin.6	EC:2.3.3.14	0
KL_bin.6	EC:2.3.3.15	0
KL_bin.6	EC:2.3.3.5	0
KL_bin.6	EC:2.3.3.8	0
KL_bin.6	EC:2.3.3.9	0
KL_bin.6	EC:2.4.1.1	1
KL_bin.6	EC:2.4.1.10	0
KL_bin.6	EC:2.4.1.109	0
KL_bin.6	EC:2.4.1.11	1
KL_bin.6	EC:2.4.1.115	0
KL_bin.6	EC:2.4.1.117	0
KL_bin.6	EC:2.4.1.12	0
KL_bin.6	EC:2.4.1.129	0
KL_bin.6	EC:2.4.1.13	0
KL_bin.6	EC:2.4.1.132	0
KL_bin.6	EC:2.4.1.133	0
KL_bin.6	EC:2.4.1.14	0
KL_bin.6	EC:2.4.1.141	0
KL_bin.6	EC:2.4.1.144	0
KL_bin.6	EC:2.4.1.15	0
KL_bin.6	EC:2.4.1.16	0
KL_bin.6	EC:2.4.1.161	0
KL_bin.6	EC:2.4.1.166	0
KL_bin.6	EC:2.4.1.17	0
KL_bin.6	EC:2.4.1.173	0
KL_bin.6	EC:2.4.1.175	0
KL_bin.6	EC:2.4.1.18	1
KL_bin.6	EC:2.4.1.180	0
KL_bin.6	EC:2.4.1.182	1
KL_bin.6	EC:2.4.1.183	0
KL_bin.6	EC:2.4.1.186	0
KL_bin.6	EC:2.4.1.187	0
KL_bin.6	EC:2.4.1.19	0
KL_bin.6	EC:2.4.1.198	0
KL_bin.6	EC:2.4.1.20	0
KL_bin.6	EC:2.4.1.208	0
KL_bin.6	EC:2.4.1.21	1
KL_bin.6	EC:2.4.1.211	0
KL_bin.6	EC:2.4.1.212	0
KL_bin.6	EC:2.4.1.213	0
KL_bin.6	EC:2.4.1.216	0
KL_bin.6	EC:2.4.1.217	0
KL_bin.6	EC:2.4.1.22	0
KL_bin.6	EC:2.4.1.221	0
KL_bin.6	EC:2.4.1.226	0
KL_bin.6	EC:2.4.1.227	1
KL_bin.6	EC:2.4.1.229	0
KL_bin.6	EC:2.4.1.230	0
KL_bin.6	EC:2.4.1.232	0
KL_bin.6	EC:2.4.1.241	0
KL_bin.6	EC:2.4.1.242	0
KL_bin.6	EC:2.4.1.245	0
KL_bin.6	EC:2.4.1.246	0
KL_bin.6	EC:2.4.1.247	0
KL_bin.6	EC:2.4.1.25	0
KL_bin.6	EC:2.4.1.250	0
KL_bin.6	EC:2.4.1.251	0
KL_bin.6	EC:2.4.1.252	0
KL_bin.6	EC:2.4.1.255	0
KL_bin.6	EC:2.4.1.256	0
KL_bin.6	EC:2.4.1.257	0
KL_bin.6	EC:2.4.1.264	0
KL_bin.6	EC:2.4.1.266	0
KL_bin.6	EC:2.4.1.269	0
KL_bin.6	EC:2.4.1.276	0
KL_bin.6	EC:2.4.1.277	0
KL_bin.6	EC:2.4.1.278	0
KL_bin.6	EC:2.4.1.279	0
KL_bin.6	EC:2.4.1.280	0
KL_bin.6	EC:2.4.1.281	0
KL_bin.6	EC:2.4.1.282	0
KL_bin.6	EC:2.4.1.283	0
KL_bin.6	EC:2.4.1.284	0
KL_bin.6	EC:2.4.1.285	0
KL_bin.6	EC:2.4.1.287	0
KL_bin.6	EC:2.4.1.288	0
KL_bin.6	EC:2.4.1.289	0
KL_bin.6	EC:2.4.1.290	0
KL_bin.6	EC:2.4.1.291	0
KL_bin.6	EC:2.4.1.292	0
KL_bin.6	EC:2.4.1.293	0
KL_bin.6	EC:2.4.1.302	0
KL_bin.6	EC:2.4.1.303	0
KL_bin.6	EC:2.4.1.310	0
KL_bin.6	EC:2.4.1.311	0
KL_bin.6	EC:2.4.1.315	0
KL_bin.6	EC:2.4.1.316	0
KL_bin.6	EC:2.4.1.317	0
KL_bin.6	EC:2.4.1.318	0
KL_bin.6	EC:2.4.1.319	0
KL_bin.6	EC:2.4.1.320	0
KL_bin.6	EC:2.4.1.321	0
KL_bin.6	EC:2.4.1.322	0
KL_bin.6	EC:2.4.1.325	0
KL_bin.6	EC:2.4.1.326	0
KL_bin.6	EC:2.4.1.327	0
KL_bin.6	EC:2.4.1.328	0
KL_bin.6	EC:2.4.1.331	0
KL_bin.6	EC:2.4.1.34	0
KL_bin.6	EC:2.4.1.37	0
KL_bin.6	EC:2.4.1.38	0
KL_bin.6	EC:2.4.1.4	0
KL_bin.6	EC:2.4.1.40	0
KL_bin.6	EC:2.4.1.44	0
KL_bin.6	EC:2.4.1.46	0
KL_bin.6	EC:2.4.1.5	0
KL_bin.6	EC:2.4.1.50	0
KL_bin.6	EC:2.4.1.52	0
KL_bin.6	EC:2.4.1.56	0
KL_bin.6	EC:2.4.1.57	0
KL_bin.6	EC:2.4.1.58	0
KL_bin.6	EC:2.4.1.60	0
KL_bin.6	EC:2.4.1.64	0
KL_bin.6	EC:2.4.1.66	0
KL_bin.6	EC:2.4.1.7	0
KL_bin.6	EC:2.4.1.8	0
KL_bin.6	EC:2.4.1.80	0
KL_bin.6	EC:2.4.1.82	0
KL_bin.6	EC:2.4.1.83	1
KL_bin.6	EC:2.4.1.87	0
KL_bin.6	EC:2.4.1.90	0
KL_bin.6	EC:2.4.2.1	1
KL_bin.6	EC:2.4.2.10	1
KL_bin.6	EC:2.4.2.12	0
KL_bin.6	EC:2.4.2.14	1
KL_bin.6	EC:2.4.2.17	1
KL_bin.6	EC:2.4.2.18	0
KL_bin.6	EC:2.4.2.19	1
KL_bin.6	EC:2.4.2.2	0
KL_bin.6	EC:2.4.2.21	0
KL_bin.6	EC:2.4.2.22	0
KL_bin.6	EC:2.4.2.26	0
KL_bin.6	EC:2.4.2.27	0
KL_bin.6	EC:2.4.2.28	0
KL_bin.6	EC:2.4.2.29	1
KL_bin.6	EC:2.4.2.3	1
KL_bin.6	EC:2.4.2.30	0
KL_bin.6	EC:2.4.2.31	0
KL_bin.6	EC:2.4.2.36	0
KL_bin.6	EC:2.4.2.37	0
KL_bin.6	EC:2.4.2.4	0
KL_bin.6	EC:2.4.2.43	0
KL_bin.6	EC:2.4.2.44	0
KL_bin.6	EC:2.4.2.45	0
KL_bin.6	EC:2.4.2.46	0
KL_bin.6	EC:2.4.2.47	0
KL_bin.6	EC:2.4.2.48	0
KL_bin.6	EC:2.4.2.49	0
KL_bin.6	EC:2.4.2.52	0
KL_bin.6	EC:2.4.2.53	0
KL_bin.6	EC:2.4.2.54	0
KL_bin.6	EC:2.4.2.57	0
KL_bin.6	EC:2.4.2.6	0
KL_bin.6	EC:2.4.2.7	0
KL_bin.6	EC:2.4.2.8	1
KL_bin.6	EC:2.4.2.9	1
KL_bin.6	EC:2.4.99.1	0
KL_bin.6	EC:2.4.99.12	1
KL_bin.6	EC:2.4.99.13	1
KL_bin.6	EC:2.4.99.14	1
KL_bin.6	EC:2.4.99.15	1
KL_bin.6	EC:2.4.99.16	0
KL_bin.6	EC:2.4.99.17	2
KL_bin.6	EC:2.4.99.18	0
KL_bin.6	EC:2.4.99.19	0
KL_bin.6	EC:2.5.1.1	1
KL_bin.6	EC:2.5.1.10	1
KL_bin.6	EC:2.5.1.101	0
KL_bin.6	EC:2.5.1.105	0
KL_bin.6	EC:2.5.1.108	0
KL_bin.6	EC:2.5.1.111	0
KL_bin.6	EC:2.5.1.114	0
KL_bin.6	EC:2.5.1.115	0
KL_bin.6	EC:2.5.1.116	0
KL_bin.6	EC:2.5.1.117	0
KL_bin.6	EC:2.5.1.120	1
KL_bin.6	EC:2.5.1.15	1
KL_bin.6	EC:2.5.1.16	0
KL_bin.6	EC:2.5.1.17	1
KL_bin.6	EC:2.5.1.18	0
KL_bin.6	EC:2.5.1.19	1
KL_bin.6	EC:2.5.1.2	0
KL_bin.6	EC:2.5.1.21	0
KL_bin.6	EC:2.5.1.22	0
KL_bin.6	EC:2.5.1.26	0
KL_bin.6	EC:2.5.1.29	1
KL_bin.6	EC:2.5.1.3	2
KL_bin.6	EC:2.5.1.30	0
KL_bin.6	EC:2.5.1.31	1
KL_bin.6	EC:2.5.1.32	0
KL_bin.6	EC:2.5.1.38	0
KL_bin.6	EC:2.5.1.39	1
