sequence	EC	count	dbcan_column
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.4	1	GH10, GH124, GH12, GH44, GH45, GH48, GH51, GH5, GH6, GH74, GH7, GH8, GH9
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.22	2	GH110, GH27, GH31, GH36, GH4, GH57, GH97
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.21	1	GH112, GH65, GT10, GT1, GT20, GT2, GT55, GT5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.78	0	GH113, GH134, GH26, GH45, GH5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.10	1	GH114, GH13, GH16, GH1, GH26, GH31, GH5, GH63, GH65, GH76, GH98
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.21	1	GH116, GH1, GH3, GH5, GH9
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.37	0	GH116, GH120, GH1, GH2, GH30, GH39, GH3, GH43, GH51, GH52, GH54
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.45	0	GH116, GH30, GH3, GH5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.52	1	GH116, GH20, GH3, GH5, GH84
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.81	0	GH118, GH16, GH50, GH86
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.1	0	GH119, GH13, GH57
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.20	1	GH122, GH13, GH31, GH4, GH63, GH76, GH97
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.18	0	GH127, GH137, GH142, GH146, GH156, GH16, GH1, GH33, GH34, GH83
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.39	0	GH128, GH152, GH157, GH158, GH16, GH17, GH55, GH5, GH64, GH81
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.15	0	GH12, GH16, GH28, GH2, GH32, GH44, GH45, GH5, GH74, GH82, GH8, GH96, GH9
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.73	0	GH12, GH16, GH17, GH26, GH51, GH5, GH7, GH8, GH9
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.20	0	GH12, GH16, GH94, GT1, GT4
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.14	0	GH136, GH13, GH159, GH18, GH19, GH1, GH20, GH23, GH2, GH43, GH48, GH5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.41	0	GH13, GH57
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.19	0	GH13, GT1, GT2
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.54	0	GH13, GH57
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.93	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.68	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.70	0	GH13, GH15
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.11	0	GH13, GH1, GH29, GH38, GH47, GH49, GH66, GH92
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.18	1	GH13, GH57, GT19, GT5, GT8
0765d0c4daa02f9d2306029ad054c930	EC:5.4.99.16	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.25	1	GH13, GH57, GH77, GT1, GT22, GT41, GT4, GT58, GT59
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.4	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.7	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:5.4.99.15	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:2.4.99.16	0	GH13
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.51	0	GH141, GH151, GH29, GH95
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.23	3	GH147, GH165, GH1, GH2, GH35, GH42, GH59
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.3	0	GH15, GH97
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.28	0	GH15, GH37, GH65
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.25	0	GH164, GH1, GH2, GH5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.6	0	GH16, GH9
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.35	0	GH16, GH56, GH84
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.58	0	GH17, GH3, GH55, GH5
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.96	0	GH18, GH73, GH85
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.31	0	GH1, GH2, GH30, GH79
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.85	0	GH1
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.86	1	GH1, GH4
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.67	0	GH28, GH4
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.82	0	GH28
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.55	0	GH2, GH3, GH43, GH51, GH54, GH62
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.24	0	GH31, GH38, GH92
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.16	0	GH31, GT2
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.64	0	GH32
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.65	0	GH32
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.80	0	GH32
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.10	0	GH32, GH68, GT105, GT13, GT14, GT39
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.82	0	GH36
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.76	0	GH39
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.99	0	GH43
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.89	0	GH53
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.46	0	GH59
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.91	0	GH5, GH6, GH9
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.8	0	GH65
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.64	0	GH65
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.5	0	GH70
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.14	0	GH70, GT16, GT17, GT31, GT33, GT4, GT54
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.59	0	GH71, GH87
0765d0c4daa02f9d2306029ad054c930	EC:3.2.1.50	0	GH89
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.17	0	GH91
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.56	0	GT103, GT4, GT9
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.15	0	GT10, GT14, GT18, GT1, GT20, GT28, GT4
0765d0c4daa02f9d2306029ad054c930	EC:2.4.2.26	0	GT14
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.13	0	GT15, GT31, GT43, GT4, GT7
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.17	0	GT1, GT31, GT70
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.11	0	GT1, GT2, GT3, GT5
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.12	0	GT1, GT2, GT31, GT51, GT8
0765d0c4daa02f9d2306029ad054c930	EC:3.1.3.12	0	GT20
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.80	0	GT21
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.50	0	GT25
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.46	0	GT28
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.22	0	GT28, GT31, GT47, GT64, GT7
0765d0c4daa02f9d2306029ad054c930	EC:2.4.99.1	0	GT29, GT80
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.83	0	GT2
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.34	0	GT2, GT48
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.1	2	GT35
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.52	0	GT4
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.57	0	GT4
0765d0c4daa02f9d2306029ad054c930	EC:2.4.99.18	0	GT66
0765d0c4daa02f9d2306029ad054c930	EC:2.4.99.19	0	GT66
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.87	0	GT6
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.40	0	GT6
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.37	0	GT6, GT77
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.38	0	GT7
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.90	0	GT7
0765d0c4daa02f9d2306029ad054c930	EC:2.4.2.43	0	GT83
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.44	0	GT8
0765d0c4daa02f9d2306029ad054c930	EC:2.4.1.58	0	GT8
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.2	0	PL10, PL1, PL2, PL3, PL9
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.23	0	PL11, PL4
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.24	0	PL11, PL26
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.8	0	PL12, PL21, PL37
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.7	0	PL13, PL21
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.3	0	PL14, PL15, PL17, PL18, PL32, PL36, PL5, PL6, PL7
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.1	0	PL16, PL29, PL30, PL33, PL8
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.9	0	PL1, PL2, PL9
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.10	0	PL1
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.6	0	PL22
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.20	0	PL29, PL33, PL37, PL8
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.5	0	PL35, PL8
0765d0c4daa02f9d2306029ad054c930	EC:4.2.2.19	0	PL6
0caf4e9b1d30ebb9c3587e43483126a7	EC:1.10.3.2	0	AA1
0caf4e9b1d30ebb9c3587e43483126a7	EC:1.1.99.18	0	AA3
0caf4e9b1d30ebb9c3587e43483126a7	EC:1.1.3.9	0	AA5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.3	0	CE10
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.7	0	CE10
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.8	0	CE10
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.13	0	CE10
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.5.1.10	0	CE11
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.72	0	CE12, CE1, CE2, CE3, CE4, CE5, CE6, CE7
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.5.1.89	0	CE14
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.73	0	CE1
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.1	0	CE1
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.2.12	0	CE1
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.3.1.20	0	CE1
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.3.1.12	0	CE1
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.5.1.41	0	CE4
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.74	0	CE5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.41	0	CE7
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.1.11	0	CE8
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.5.1.25	1	CE9
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.26	0	GH100, GH32, GH68
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.97	0	GH101
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.17	0	GH105, GH106, GH108, GH16, GH17, GH18, GH19, GH1, GH22, GH23, GH24, GH25, GH28, GH31, GH38, GH48, GH63, GH73, GH78, GH7, GH86
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.40	0	GH106, GH28, GH78
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.8	0	GH10, GH11, GH141, GH30, GH43, GH51, GH5, GH8, GH98
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.4	0	GH10, GH124, GH12, GH44, GH45, GH48, GH51, GH5, GH6, GH74, GH7, GH8, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.22	0	GH110, GH27, GH31, GH36, GH4, GH57, GH97
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.21	1	GH112, GH65, GT10, GT1, GT20, GT2, GT55, GT5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.78	0	GH113, GH134, GH26, GH45, GH5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.10	0	GH114, GH13, GH16, GH1, GH26, GH31, GH5, GH63, GH65, GH76, GH98
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.21	0	GH116, GH1, GH3, GH5, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.37	0	GH116, GH120, GH1, GH2, GH30, GH39, GH3, GH43, GH51, GH52, GH54
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.45	0	GH116, GH30, GH3, GH5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.52	0	GH116, GH20, GH3, GH5, GH84
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.81	0	GH118, GH16, GH50, GH86
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.1	0	GH119, GH13, GH57
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.20	0	GH122, GH13, GH31, GH4, GH63, GH76, GH97
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.18	0	GH127, GH137, GH142, GH146, GH156, GH16, GH1, GH33, GH34, GH83
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.39	0	GH128, GH152, GH157, GH158, GH16, GH17, GH55, GH5, GH64, GH81
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.15	0	GH12, GH16, GH28, GH2, GH32, GH44, GH45, GH5, GH74, GH82, GH8, GH96, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.73	0	GH12, GH16, GH17, GH26, GH51, GH5, GH7, GH8, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.20	0	GH12, GH16, GH94, GT1, GT4
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.14	0	GH136, GH13, GH159, GH18, GH19, GH1, GH20, GH23, GH2, GH43, GH48, GH5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.41	0	GH13, GH57
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.19	0	GH13, GT1, GT2
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.54	0	GH13, GH57
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.93	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.68	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.70	0	GH13, GH15
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.11	0	GH13, GH1, GH29, GH38, GH47, GH49, GH66, GH92
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.18	1	GH13, GH57, GT19, GT5, GT8
0caf4e9b1d30ebb9c3587e43483126a7	EC:5.4.99.16	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.25	1	GH13, GH57, GH77, GT1, GT22, GT41, GT4, GT58, GT59
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.4	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.7	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:5.4.99.15	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.99.16	0	GH13
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.51	0	GH141, GH151, GH29, GH95
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.23	0	GH147, GH165, GH1, GH2, GH35, GH42, GH59
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.3	0	GH15, GH97
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.28	0	GH15, GH37, GH65
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.25	0	GH164, GH1, GH2, GH5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.6	0	GH16, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.35	0	GH16, GH56, GH84
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.58	0	GH17, GH3, GH55, GH5
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.96	0	GH18, GH73, GH85
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.31	0	GH1, GH2, GH30, GH79
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.85	0	GH1
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.86	0	GH1, GH4
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.67	0	GH28, GH4
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.82	0	GH28
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.55	0	GH2, GH3, GH43, GH51, GH54, GH62
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.24	0	GH31, GH38, GH92
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.16	0	GH31, GT2
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.64	0	GH32
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.65	0	GH32
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.80	0	GH32
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.10	0	GH32, GH68, GT105, GT13, GT14, GT39
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.82	0	GH36
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.76	0	GH39
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.99	0	GH43
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.89	0	GH53
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.46	0	GH59
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.91	0	GH5, GH6, GH9
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.8	0	GH65
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.64	0	GH65
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.5	0	GH70
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.14	0	GH70, GT16, GT17, GT31, GT33, GT4, GT54
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.59	0	GH71, GH87
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.2.1.50	0	GH89
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.17	0	GH91
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.56	0	GT103, GT4, GT9
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.15	0	GT10, GT14, GT18, GT1, GT20, GT28, GT4
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.2.26	0	GT14
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.13	0	GT15, GT31, GT43, GT4, GT7
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.17	0	GT1, GT31, GT70
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.11	0	GT1, GT2, GT3, GT5
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.12	0	GT1, GT2, GT31, GT51, GT8
0caf4e9b1d30ebb9c3587e43483126a7	EC:3.1.3.12	0	GT20
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.80	0	GT21
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.50	0	GT25
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.46	0	GT28
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.22	0	GT28, GT31, GT47, GT64, GT7
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.99.1	0	GT29, GT80
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.83	0	GT2
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.34	0	GT2, GT48
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.1	2	GT35
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.52	0	GT4
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.57	0	GT4
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.99.18	0	GT66
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.99.19	0	GT66
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.87	0	GT6
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.40	0	GT6
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.37	0	GT6, GT77
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.38	0	GT7
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.90	0	GT7
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.2.43	0	GT83
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.44	0	GT8
0caf4e9b1d30ebb9c3587e43483126a7	EC:2.4.1.58	0	GT8
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.2	0	PL10, PL1, PL2, PL3, PL9
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.23	0	PL11, PL4
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.24	0	PL11, PL26
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.8	0	PL12, PL21, PL37
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.7	0	PL13, PL21
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.3	0	PL14, PL15, PL17, PL18, PL32, PL36, PL5, PL6, PL7
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.1	0	PL16, PL29, PL30, PL33, PL8
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.9	0	PL1, PL2, PL9
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.10	0	PL1
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.6	0	PL22
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.20	0	PL29, PL33, PL37, PL8
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.5	0	PL35, PL8
0caf4e9b1d30ebb9c3587e43483126a7	EC:4.2.2.19	0	PL6
0df6c802966e8670279671824da4f10a	EC:1.10.3.2	0	AA1
0df6c802966e8670279671824da4f10a	EC:1.1.99.18	0	AA3
0df6c802966e8670279671824da4f10a	EC:1.1.3.9	0	AA5
0df6c802966e8670279671824da4f10a	EC:3.1.1.3	0	CE10
0df6c802966e8670279671824da4f10a	EC:3.1.1.7	0	CE10
0df6c802966e8670279671824da4f10a	EC:3.1.1.8	0	CE10
0df6c802966e8670279671824da4f10a	EC:3.1.1.13	0	CE10
0df6c802966e8670279671824da4f10a	EC:3.5.1.10	0	CE11
0df6c802966e8670279671824da4f10a	EC:3.1.1.72	0	CE12, CE1, CE2, CE3, CE4, CE5, CE6, CE7
0df6c802966e8670279671824da4f10a	EC:3.5.1.89	0	CE14
0df6c802966e8670279671824da4f10a	EC:3.1.1.73	0	CE1
0df6c802966e8670279671824da4f10a	EC:3.1.1.1	0	CE1
0df6c802966e8670279671824da4f10a	EC:3.1.2.12	0	CE1
0df6c802966e8670279671824da4f10a	EC:2.3.1.20	0	CE1
0df6c802966e8670279671824da4f10a	EC:2.3.1.12	0	CE1
0df6c802966e8670279671824da4f10a	EC:3.5.1.41	0	CE4
0df6c802966e8670279671824da4f10a	EC:3.1.1.74	0	CE5
0df6c802966e8670279671824da4f10a	EC:3.1.1.41	0	CE7
0df6c802966e8670279671824da4f10a	EC:3.1.1.11	0	CE8
0df6c802966e8670279671824da4f10a	EC:3.5.1.25	1	CE9
0df6c802966e8670279671824da4f10a	EC:3.2.1.26	1	GH100, GH32, GH68
0df6c802966e8670279671824da4f10a	EC:3.2.1.97	0	GH101
0df6c802966e8670279671824da4f10a	EC:3.2.1.17	0	GH105, GH106, GH108, GH16, GH17, GH18, GH19, GH1, GH22, GH23, GH24, GH25, GH28, GH31, GH38, GH48, GH63, GH73, GH78, GH7, GH86
0df6c802966e8670279671824da4f10a	EC:3.2.1.40	0	GH106, GH28, GH78
0df6c802966e8670279671824da4f10a	EC:3.2.1.8	0	GH10, GH11, GH141, GH30, GH43, GH51, GH5, GH8, GH98
0df6c802966e8670279671824da4f10a	EC:3.2.1.4	0	GH10, GH124, GH12, GH44, GH45, GH48, GH51, GH5, GH6, GH74, GH7, GH8, GH9
0df6c802966e8670279671824da4f10a	EC:3.2.1.22	0	GH110, GH27, GH31, GH36, GH4, GH57, GH97
0df6c802966e8670279671824da4f10a	EC:2.4.1.21	0	GH112, GH65, GT10, GT1, GT20, GT2, GT55, GT5
0df6c802966e8670279671824da4f10a	EC:3.2.1.78	0	GH113, GH134, GH26, GH45, GH5
0df6c802966e8670279671824da4f10a	EC:3.2.1.10	0	GH114, GH13, GH16, GH1, GH26, GH31, GH5, GH63, GH65, GH76, GH98
0df6c802966e8670279671824da4f10a	EC:3.2.1.21	0	GH116, GH1, GH3, GH5, GH9
0df6c802966e8670279671824da4f10a	EC:3.2.1.37	0	GH116, GH120, GH1, GH2, GH30, GH39, GH3, GH43, GH51, GH52, GH54
0df6c802966e8670279671824da4f10a	EC:3.2.1.45	0	GH116, GH30, GH3, GH5
0df6c802966e8670279671824da4f10a	EC:3.2.1.52	0	GH116, GH20, GH3, GH5, GH84
0df6c802966e8670279671824da4f10a	EC:3.2.1.81	0	GH118, GH16, GH50, GH86
0df6c802966e8670279671824da4f10a	EC:3.2.1.1	0	GH119, GH13, GH57
0df6c802966e8670279671824da4f10a	EC:3.2.1.20	2	GH122, GH13, GH31, GH4, GH63, GH76, GH97
0df6c802966e8670279671824da4f10a	EC:3.2.1.18	0	GH127, GH137, GH142, GH146, GH156, GH16, GH1, GH33, GH34, GH83
0df6c802966e8670279671824da4f10a	EC:3.2.1.39	0	GH128, GH152, GH157, GH158, GH16, GH17, GH55, GH5, GH64, GH81
0df6c802966e8670279671824da4f10a	EC:3.2.1.15	0	GH12, GH16, GH28, GH2, GH32, GH44, GH45, GH5, GH74, GH82, GH8, GH96, GH9
0df6c802966e8670279671824da4f10a	EC:3.2.1.73	0	GH12, GH16, GH17, GH26, GH51, GH5, GH7, GH8, GH9
0df6c802966e8670279671824da4f10a	EC:2.4.1.20	0	GH12, GH16, GH94, GT1, GT4
0df6c802966e8670279671824da4f10a	EC:3.2.1.14	0	GH136, GH13, GH159, GH18, GH19, GH1, GH20, GH23, GH2, GH43, GH48, GH5
0df6c802966e8670279671824da4f10a	EC:3.2.1.41	0	GH13, GH57
0df6c802966e8670279671824da4f10a	EC:2.4.1.19	0	GH13, GT1, GT2
0df6c802966e8670279671824da4f10a	EC:3.2.1.54	0	GH13, GH57
0df6c802966e8670279671824da4f10a	EC:3.2.1.93	0	GH13
